	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
434	400.309	1	849	0.05	
435	400.846	1	850	0.05	
436	401.656	2	656	0.1	
437	401.786	2	657	0.1	
438	402.519	30	244	1.5	
439	402.62	5	444	0.25	
440	402.797	3	550	0.15	
441	402.982	1	851	0.05	
442	403.587	1	852	0.05	
443	403.729	100	121	5.0	
444	403.759	200	73	10.0	
445	403.969	1	853	0.05	
446	404.464	6	415	0.3	
447	404.49	8	392	0.4	
448	405.127	10	363	0.5	
449	405.746	200	74	10.0	
450	406.212	6	416	0.3	
451	407.21	6	417	0.3	
452	407.35	15	327	0.75	
453	409.188	3	551	0.15	
454	409.889	100	122	5.0	
455	410.034	20	299	1.0	
456	410.097	1	854	0.05	
457	410.31	8	393	0.4	
458	410.495	40	226	2.0	
459	411.041	30	245	1.5	
460	411.214	30	246	1.5	
461	411.326	2	658	0.1	
462	411.352	2	659	0.1	
463	412.186	5	445	0.25	
464	413.101	20	300	1.0	
465	413.881	3	552	0.15	
466	414.819	2	660	0.1	
467	414.819	2	661	0.1	
468	415.274	1	855	0.05	
469	415.465	2	662	0.1	
470	415.617	2	663	0.1	
471	415.804	200	75	10.0	
472	416.216	60	173	3.0	
473	417.099	8	394	0.4	
474	418.01	1000	4	50.0	
475	418.01	1000	5	50.0	
476	418.029	1	856	0.05	
477	419.315	500	22	25.0	
478	419.781	10	364	0.5	
479	420.125	15	328	0.75	
480	420.322	5	446	0.25	
481	420.848	400	36	20.0	
482	420.947	200	76	10.0	
483	421.372	400	37	20.0	
484	421.469	6	418	0.3	
485	421.56	200	77	10.0	
486	422.3	400	38	20.0	
487	423.796	3	553	0.15	
488	423.825	500	23	25.0	
489	424.388	10	365	0.5	
490	424.441	30	247	1.5	
491	424.538	500	24	25.0	
492	425.157	100	123	5.0	
493	426.357	10	366	0.5	
494	426.984	40	227	2.0	
495	429.517	1	857	0.05	
496	429.64	500	25	25.0	
497	429.675	2	664	0.1	
